1 1.00000000000000000000
11 .98458013280280000000
21 .98129149379440000000
31 .96670726607460000000
41 .97000209612420000000
51 .95134547082240000000
61 .95377566073220000000
71 .93248282971200000000
81 .93235059974880000000
91 .91143078916700000000
101 .90994789787560000000
111 .90584169686480000000
121 .89582719490260000000
131 .89074372194440000000
141 .88193671622360000000
151 .86808878743460000000
161 .85873281850800000000
171 .85718409447920000000
181 .83900785552080000000
191 .83823549409500000000
201 .82223363422060000000
211 .82291566504540000000
221 .81961389451780000000
231 .81192623091780000000
241 .80100161257180000000
251 .79083762299100000000
261 .79441219921060000000
271 .77278970178720000000
281 .77603452360340000000
291 .76641020524980000000
301 .75674986940200000000
311 .76044373182740000000
321 .74000899796380000000
331 .73408532625960000000
341 .73623557179100000000
351 .71874563994240000000
361 .71100542064300000000
371 .70839904785900000000
381 .70702193121220000000
391 .70078233550800000000
401 .69076945045080000000
411 .69622017434600000000
421 .68311622663040000000
431 .68024904248900000000
441 .67376515703800000000
451 .66682927495480000000
461 .65043042273280000000
471 .65738052912800000000
481 .64878187795220000000
491 .64275373861900000000
501 .63989839997760000000
511 .62833131598140000000
521 .61946424831120000000
531 .60713756393360000000
541 .60913474620940000000
551 .60434831957220000000
561 .59894809928880000000
571 .59637723433240000000
581 .59285129251480000000
591 .58754091963060000000
601 .58287358691580000000
611 .57633407241760000000
621 .56752479978480000000
631 .56670356648260000000
641 .55652558027240000000
651 .56319064142540000000
661 .54475834032040000000
671 .54974121571380000000
681 .54255809536500000000
691 .53926917215500000000
701 .53331411598780000000
711 .52870620235460000000
721 .52200741574420000000
731 .52209551730240000000
741 .51496772872080000000
751 .51517775092260000000
761 .50308821983640000000
771 .50530879250560000000
781 .49924220286580000000
791 .49813416705540000000
801 .48568268558340000000
811 .48226362782480000000
821 .48066469379460000000
831 .48348285229600000000
841 .46641692648520000000
851 .47125408662880000000
861 .46466442981120000000
871 .46865857898840000000
881 .46557814607680000000
891 .45097884746460000000
901 .45066192221580000000
911 .44345297010220000000
921 .44452488345280000000
931 .44082663023420000000
941 .43362853038420000000
951 .43251202119360000000
961 .43298577406100000000
971 .42685444369280000000
981 .41848823015380000000
991 .41549368458480000000
1001 .41780438628400000000
