1 1.00000000000000000000
101 .92307692307700000000
201 .88552697932400000000
301 .85770750988100000000
401 .83696202531600000000
501 .82792467948700000000
601 .82449664429500000000
701 .80657837287100000000
801 .78986960882600000000
901 .77944520236500000000
1001 .77017385187400000000
1101 .75938025014000000000
1201 .75277942798900000000
1301 .75127177431800000000
1401 .75501979129200000000
1501 .74866671167200000000
1601 .73161224359400000000
1701 .72297337900400000000
1801 .72983960793000000000
1901 .71939736346500000000
